MEASURE:Migration type,SEX_ABS:Sex,AGE:Age,ASGS_2011:Region,FREQUENCY:Frequency,TIME:Time,Value,Flag Codes:Flags
1:NOM arrival,3:Persons,A20:20 - 24,2:Victoria,A:Annual,2015:2015,29460,
1:NOM arrival,3:Persons,A20:20 - 24,2:Victoria,A:Annual,2016:2016,33470,
1:NOM arrival,3:Persons,A20:20 - 24,2:Victoria,A:Annual,2017:2017,37550,
1:NOM arrival,3:Persons,A20:20 - 24,2:Victoria,A:Annual,2018:2018,40430,
1:NOM arrival,3:Persons,A20:20 - 24,2:Victoria,A:Annual,2019:2019,37440,
1:NOM arrival,3:Persons,A20:20 - 24,3:Queensland,A:Annual,2004:2004,11670,
1:NOM arrival,3:Persons,A20:20 - 24,3:Queensland,A:Annual,2005:2005,11950,
1:NOM arrival,3:Persons,A20:20 - 24,3:Queensland,A:Annual,2006:2006,13390,
1:NOM arrival,3:Persons,A20:20 - 24,3:Queensland,A:Annual,2007:2007,16730,
1:NOM arrival,3:Persons,A20:20 - 24,3:Queensland,A:Annual,2008:2008,21230,
1:NOM arrival,3:Persons,A20:20 - 24,3:Queensland,A:Annual,2009:2009,20820,
1:NOM arrival,3:Persons,A20:20 - 24,3:Queensland,A:Annual,2010:2010,16580,
1:NOM arrival,3:Persons,A20:20 - 24,3:Queensland,A:Annual,2011:2011,17720,
1:NOM arrival,3:Persons,A20:20 - 24,3:Queensland,A:Annual,2012:2012,18990,
1:NOM arrival,3:Persons,A20:20 - 24,3:Queensland,A:Annual,2013:2013,18850,
1:NOM arrival,3:Persons,A20:20 - 24,3:Queensland,A:Annual,2014:2014,18210,
1:NOM arrival,3:Persons,A20:20 - 24,3:Queensland,A:Annual,2015:2015,17600,
1:NOM arrival,3:Persons,A20:20 - 24,3:Queensland,A:Annual,2016:2016,17740,
1:NOM arrival,3:Persons,A20:20 - 24,3:Queensland,A:Annual,2017:2017,18150,
1:NOM arrival,3:Persons,A20:20 - 24,3:Queensland,A:Annual,2018:2018,18870,
1:NOM arrival,3:Persons,A20:20 - 24,3:Queensland,A:Annual,2019:2019,18390,
1:NOM arrival,3:Persons,A20:20 - 24,4:South Australia,A:Annual,2004:2004,3130,
1:NOM arrival,3:Persons,A20:20 - 24,4:South Australia,A:Annual,2005:2005,3280,
1:NOM arrival,3:Persons,A20:20 - 24,4:South Australia,A:Annual,2006:2006,3600,
1:NOM arrival,3:Persons,A20:20 - 24,4:South Australia,A:Annual,2007:2007,3880,
1:NOM arrival,3:Persons,A20:20 - 24,4:South Australia,A:Annual,2008:2008,5180,
1:NOM arrival,3:Persons,A20:20 - 24,4:South Australia,A:Annual,2009:2009,5300,
1:NOM arrival,3:Persons,A20:20 - 24,4:South Australia,A:Annual,2010:2010,3770,
1:NOM arrival,3:Persons,A20:20 - 24,4:South Australia,A:Annual,2011:2011,3500,
1:NOM arrival,3:Persons,A20:20 - 24,4:South Australia,A:Annual,2012:2012,3690,
1:NOM arrival,3:Persons,A20:20 - 24,4:South Australia,A:Annual,2013:2013,4180,
1:NOM arrival,3:Persons,A20:20 - 24,4:South Australia,A:Annual,2014:2014,4410,
1:NOM arrival,3:Persons,A20:20 - 24,4:South Australia,A:Annual,2015:2015,4380,
1:NOM arrival,3:Persons,A20:20 - 24,4:South Australia,A:Annual,2016:2016,4320,
1:NOM arrival,3:Persons,A20:20 - 24,4:South Australia,A:Annual,2017:2017,4210,
1:NOM arrival,3:Persons,A20:20 - 24,4:South Australia,A:Annual,2018:2018,4650,
1:NOM arrival,3:Persons,A20:20 - 24,4:South Australia,A:Annual,2019:2019,4980,
1:NOM arrival,3:Persons,A20:20 - 24,5:Western Australia,A:Annual,2004:2004,6150,
1:NOM arrival,3:Persons,A20:20 - 24,5:Western Australia,A:Annual,2005:2005,6010,
1:NOM arrival,3:Persons,A20:20 - 24,5:Western Australia,A:Annual,2006:2006,6600,
1:NOM arrival,3:Persons,A20:20 - 24,5:Western Australia,A:Annual,2007:2007,8330,
1:NOM arrival,3:Persons,A20:20 - 24,5:Western Australia,A:Annual,2008:2008,11630,
1:NOM arrival,3:Persons,A20:20 - 24,5:Western Australia,A:Annual,2009:2009,11070,
1:NOM arrival,3:Persons,A20:20 - 24,5:Western Australia,A:Annual,2010:2010,10140,
1:NOM arrival,3:Persons,A20:20 - 24,5:Western Australia,A:Annual,2011:2011,12640,
1:NOM arrival,3:Persons,A20:20 - 24,5:Western Australia,A:Annual,2012:2012,13870,
1:NOM arrival,3:Persons,A20:20 - 24,5:Western Australia,A:Annual,2013:2013,12400,
1:NOM arrival,3:Persons,A20:20 - 24,5:Western Australia,A:Annual,2014:2014,10350,
1:NOM arrival,3:Persons,A20:20 - 24,5:Western Australia,A:Annual,2015:2015,9860,
1:NOM arrival,3:Persons,A20:20 - 24,5:Western Australia,A:Annual,2016:2016,9100,
1:NOM arrival,3:Persons,A20:20 - 24,5:Western Australia,A:Annual,2017:2017,7860,
1:NOM arrival,3:Persons,A20:20 - 24,5:Western Australia,A:Annual,2018:2018,8050,
1:NOM arrival,3:Persons,A20:20 - 24,5:Western Australia,A:Annual,2019:2019,8200,
1:NOM arrival,3:Persons,A20:20 - 24,6:Tasmania,A:Annual,2004:2004,670,
1:NOM arrival,3:Persons,A20:20 - 24,6:Tasmania,A:Annual,2005:2005,580,
1:NOM arrival,3:Persons,A20:20 - 24,6:Tasmania,A:Annual,2006:2006,620,
1:NOM arrival,3:Persons,A20:20 - 24,6:Tasmania,A:Annual,2007:2007,680,
1:NOM arrival,3:Persons,A20:20 - 24,6:Tasmania,A:Annual,2008:2008,840,
1:NOM arrival,3:Persons,A20:20 - 24,6:Tasmania,A:Annual,2009:2009,840,
1:NOM arrival,3:Persons,A20:20 - 24,6:Tasmania,A:Annual,2010:2010,680,
1:NOM arrival,3:Persons,A20:20 - 24,6:Tasmania,A:Annual,2011:2011,690,
1:NOM arrival,3:Persons,A20:20 - 24,6:Tasmania,A:Annual,2012:2012,770,
1:NOM arrival,3:Persons,A20:20 - 24,6:Tasmania,A:Annual,2013:2013,780,
1:NOM arrival,3:Persons,A20:20 - 24,6:Tasmania,A:Annual,2014:2014,840,
1:NOM arrival,3:Persons,A20:20 - 24,6:Tasmania,A:Annual,2015:2015,890,
1:NOM arrival,3:Persons,A20:20 - 24,6:Tasmania,A:Annual,2016:2016,920,
1:NOM arrival,3:Persons,A20:20 - 24,6:Tasmania,A:Annual,2017:2017,1050,
1:NOM arrival,3:Persons,A20:20 - 24,6:Tasmania,A:Annual,2018:2018,1050,
1:NOM arrival,3:Persons,A20:20 - 24,6:Tasmania,A:Annual,2019:2019,990,
1:NOM arrival,3:Persons,A20:20 - 24,7:Northern Territory,A:Annual,2004:2004,860,
1:NOM arrival,3:Persons,A20:20 - 24,7:Northern Territory,A:Annual,2005:2005,570,
1:NOM arrival,3:Persons,A20:20 - 24,7:Northern Territory,A:Annual,2006:2006,570,
1:NOM arrival,3:Persons,A20:20 - 24,7:Northern Territory,A:Annual,2007:2007,630,
1:NOM arrival,3:Persons,A20:20 - 24,7:Northern Territory,A:Annual,2008:2008,770,
1:NOM arrival,3:Persons,A20:20 - 24,7:Northern Territory,A:Annual,2009:2009,830,
1:NOM arrival,3:Persons,A20:20 - 24,7:Northern Territory,A:Annual,2010:2010,620,
1:NOM arrival,3:Persons,A20:20 - 24,7:Northern Territory,A:Annual,2011:2011,1030,
1:NOM arrival,3:Persons,A20:20 - 24,7:Northern Territory,A:Annual,2012:2012,1340,
1:NOM arrival,3:Persons,A20:20 - 24,7:Northern Territory,A:Annual,2013:2013,1440,
1:NOM arrival,3:Persons,A20:20 - 24,7:Northern Territory,A:Annual,2014:2014,1260,
1:NOM arrival,3:Persons,A20:20 - 24,7:Northern Territory,A:Annual,2015:2015,1630,
1:NOM arrival,3:Persons,A20:20 - 24,7:Northern Territory,A:Annual,2016:2016,1490,
1:NOM arrival,3:Persons,A20:20 - 24,7:Northern Territory,A:Annual,2017:2017,1260,
1:NOM arrival,3:Persons,A20:20 - 24,7:Northern Territory,A:Annual,2018:2018,1060,
1:NOM arrival,3:Persons,A20:20 - 24,7:Northern Territory,A:Annual,2019:2019,960,
1:NOM arrival,3:Persons,A20:20 - 24,8:Australian Capital Territory,A:Annual,2004:2004,930,
1:NOM arrival,3:Persons,A20:20 - 24,8:Australian Capital Territory,A:Annual,2005:2005,810,
1:NOM arrival,3:Persons,A20:20 - 24,8:Australian Capital Territory,A:Annual,2006:2006,900,
1:NOM arrival,3:Persons,A20:20 - 24,8:Australian Capital Territory,A:Annual,2007:2007,1130,
1:NOM arrival,3:Persons,A20:20 - 24,8:Australian Capital Territory,A:Annual,2008:2008,1280,
1:NOM arrival,3:Persons,A20:20 - 24,8:Australian Capital Territory,A:Annual,2009:2009,1590,
1:NOM arrival,3:Persons,A20:20 - 24,8:Australian Capital Territory,A:Annual,2010:2010,1340,
1:NOM arrival,3:Persons,A20:20 - 24,8:Australian Capital Territory,A:Annual,2011:2011,1360,
1:NOM arrival,3:Persons,A20:20 - 24,8:Australian Capital Territory,A:Annual,2012:2012,1490,
1:NOM arrival,3:Persons,A20:20 - 24,8:Australian Capital Territory,A:Annual,2013:2013,1530,
1:NOM arrival,3:Persons,A20:20 - 24,8:Australian Capital Territory,A:Annual,2014:2014,1810,
1:NOM arrival,3:Persons,A20:20 - 24,8:Australian Capital Territory,A:Annual,2015:2015,1880,
1:NOM arrival,3:Persons,A20:20 - 24,8:Australian Capital Territory,A:Annual,2016:2016,2200,
1:NOM arrival,3:Persons,A20:20 - 24,8:Australian Capital Territory,A:Annual,2017:2017,2400,
1:NOM arrival,3:Persons,A20:20 - 24,8:Australian Capital Territory,A:Annual,2018:2018,2290,
1:NOM arrival,3:Persons,A20:20 - 24,8:Australian Capital Territory,A:Annual,2019:2019,1550,
1:NOM arrival,3:Persons,A25:25 - 29,0:Australia,A:Annual,2004:2004,60740,
1:NOM arrival,3:Persons,A25:25 - 29,0:Australia,A:Annual,2005:2005,63170,
1:NOM arrival,3:Persons,A25:25 - 29,0:Australia,A:Annual,2006:2006,73250,
1:NOM arrival,3:Persons,A25:25 - 29,0:Australia,A:Annual,2007:2007,85170,
1:NOM arrival,3:Persons,A25:25 - 29,0:Australia,A:Annual,2008:2008,103340,
1:NOM arrival,3:Persons,A25:25 - 29,0:Australia,A:Annual,2009:2009,93870,
1:NOM arrival,3:Persons,A25:25 - 29,0:Australia,A:Annual,2010:2010,81210,
1:NOM arrival,3:Persons,A25:25 - 29,0:Australia,A:Annual,2011:2011,88300,
1:NOM arrival,3:Persons,A25:25 - 29,0:Australia,A:Annual,2012:2012,95930,
1:NOM arrival,3:Persons,A25:25 - 29,0:Australia,A:Annual,2013:2013,96490,
1:NOM arrival,3:Persons,A25:25 - 29,0:Australia,A:Annual,2014:2014,92760,
1:NOM arrival,3:Persons,A25:25 - 29,0:Australia,A:Annual,2015:2015,95140,
1:NOM arrival,3:Persons,A25:25 - 29,0:Australia,A:Annual,2016:2016,102800,
1:NOM arrival,3:Persons,A25:25 - 29,0:Australia,A:Annual,2017:2017,107200,
1:NOM arrival,3:Persons,A25:25 - 29,0:Australia,A:Annual,2018:2018,109660,
1:NOM arrival,3:Persons,A25:25 - 29,0:Australia,A:Annual,2019:2019,106960,
1:NOM arrival,3:Persons,A25:25 - 29,1:New South Wales,A:Annual,2004:2004,25220,
1:NOM arrival,3:Persons,A25:25 - 29,1:New South Wales,A:Annual,2005:2005,25640,
1:NOM arrival,3:Persons,A25:25 - 29,1:New South Wales,A:Annual,2006:2006,28730,
1:NOM arrival,3:Persons,A25:25 - 29,1:New South Wales,A:Annual,2007:2007,32780,
1:NOM arrival,3:Persons,A25:25 - 29,1:New South Wales,A:Annual,2008:2008,37390,
1:NOM arrival,3:Persons,A25:25 - 29,1:New South Wales,A:Annual,2009:2009,32110,
1:NOM arrival,3:Persons,A25:25 - 29,1:New South Wales,A:Annual,2010:2010,28860,
1:NOM arrival,3:Persons,A25:25 - 29,1:New South Wales,A:Annual,2011:2011,29250,
1:NOM arrival,3:Persons,A25:25 - 29,1:New South Wales,A:Annual,2012:2012,29770,
1:NOM arrival,3:Persons,A25:25 - 29,1:New South Wales,A:Annual,2013:2013,31660,
1:NOM arrival,3:Persons,A25:25 - 29,1:New South Wales,A:Annual,2014:2014,32420,
1:NOM arrival,3:Persons,A25:25 - 29,1:New South Wales,A:Annual,2015:2015,34290,
1:NOM arrival,3:Persons,A25:25 - 29,1:New South Wales,A:Annual,2016:2016,37920,
1:NOM arrival,3:Persons,A25:25 - 29,1:New South Wales,A:Annual,2017:2017,40380,
1:NOM arrival,3:Persons,A25:25 - 29,1:New South Wales,A:Annual,2018:2018,40230,
1:NOM arrival,3:Persons,A25:25 - 29,1:New South Wales,A:Annual,2019:2019,37670,
1:NOM arrival,3:Persons,A25:25 - 29,2:Victoria,A:Annual,2004:2004,14530,
1:NOM arrival,3:Persons,A25:25 - 29,2:Victoria,A:Annual,2005:2005,15150,
1:NOM arrival,3:Persons,A25:25 - 29,2:Victoria,A:Annual,2006:2006,18110,
1:NOM arrival,3:Persons,A25:25 - 29,2:Victoria,A:Annual,2007:2007,21300,
1:NOM arrival,3:Persons,A25:25 - 29,2:Victoria,A:Annual,2008:2008,26310,
1:NOM arrival,3:Persons,A25:25 - 29,2:Victoria,A:Annual,2009:2009,24940,
1:NOM arrival,3:Persons,A25:25 - 29,2:Victoria,A:Annual,2010:2010,19710,
1:NOM arrival,3:Persons,A25:25 - 29,2:Victoria,A:Annual,2011:2011,21850,
1:NOM arrival,3:Persons,A25:25 - 29,2:Victoria,A:Annual,2012:2012,23750,
1:NOM arrival,3:Persons,A25:25 - 29,2:Victoria,A:Annual,2013:2013,24340,
1:NOM arrival,3:Persons,A25:25 - 29,2:Victoria,A:Annual,2014:2014,24380,
1:NOM arrival,3:Persons,A25:25 - 29,2:Victoria,A:Annual,2015:2015,25610,
1:NOM arrival,3:Persons,A25:25 - 29,2:Victoria,A:Annual,2016:2016,29380,
1:NOM arrival,3:Persons,A25:25 - 29,2:Victoria,A:Annual,2017:2017,31530,
1:NOM arrival,3:Persons,A25:25 - 29,2:Victoria,A:Annual,2018:2018,33690,
1:NOM arrival,3:Persons,A25:25 - 29,2:Victoria,A:Annual,2019:2019,32630,
1:NOM arrival,3:Persons,A25:25 - 29,3:Queensland,A:Annual,2004:2004,10600,
1:NOM arrival,3:Persons,A25:25 - 29,3:Queensland,A:Annual,2005:2005,11280,
1:NOM arrival,3:Persons,A25:25 - 29,3:Queensland,A:Annual,2006:2006,13540,
1:NOM arrival,3:Persons,A25:25 - 29,3:Queensland,A:Annual,2007:2007,15840,
1:NOM arrival,3:Persons,A25:25 - 29,3:Queensland,A:Annual,2008:2008,19590,
1:NOM arrival,3:Persons,A25:25 - 29,3:Queensland,A:Annual,2009:2009,18320,
1:NOM arrival,3:Persons,A25:25 - 29,3:Queensland,A:Annual,2010:2010,15450,
1:NOM arrival,3:Persons,A25:25 - 29,3:Queensland,A:Annual,2011:2011,16300,
1:NOM arrival,3:Persons,A25:25 - 29,3:Queensland,A:Annual,2012:2012,18360,
1:NOM arrival,3:Persons,A25:25 - 29,3:Queensland,A:Annual,2013:2013,18080,
1:NOM arrival,3:Persons,A25:25 - 29,3:Queensland,A:Annual,2014:2014,16410,
1:NOM arrival,3:Persons,A25:25 - 29,3:Queensland,A:Annual,2015:2015,16410,
1:NOM arrival,3:Persons,A25:25 - 29,3:Queensland,A:Annual,2016:2016,17360,
1:NOM arrival,3:Persons,A25:25 - 29,3:Queensland,A:Annual,2017:2017,17920,
1:NOM arrival,3:Persons,A25:25 - 29,3:Queensland,A:Annual,2018:2018,18160,
1:NOM arrival,3:Persons,A25:25 - 29,3:Queensland,A:Annual,2019:2019,18660,
1:NOM arrival,3:Persons,A25:25 - 29,4:South Australia,A:Annual,2004:2004,2510,
1:NOM arrival,3:Persons,A25:25 - 29,4:South Australia,A:Annual,2005:2005,2760,
1:NOM arrival,3:Persons,A25:25 - 29,4:South Australia,A:Annual,2006:2006,3390,
1:NOM arrival,3:Persons,A25:25 - 29,4:South Australia,A:Annual,2007:2007,3770,
1:NOM arrival,3:Persons,A25:25 - 29,4:South Australia,A:Annual,2008:2008,4830,
1:NOM arrival,3:Persons,A25:25 - 29,4:South Australia,A:Annual,2009:2009,4760,
1:NOM arrival,3:Persons,A25:25 - 29,4:South Australia,A:Annual,2010:2010,3460,
1:NOM arrival,3:Persons,A25:25 - 29,4:South Australia,A:Annual,2011:2011,3530,
1:NOM arrival,3:Persons,A25:25 - 29,4:South Australia,A:Annual,2012:2012,4030,
1:NOM arrival,3:Persons,A25:25 - 29,4:South Australia,A:Annual,2013:2013,4360,
1:NOM arrival,3:Persons,A25:25 - 29,4:South Australia,A:Annual,2014:2014,4180,
1:NOM arrival,3:Persons,A25:25 - 29,4:South Australia,A:Annual,2015:2015,4130,
1:NOM arrival,3:Persons,A25:25 - 29,4:South Australia,A:Annual,2016:2016,3900,
1:NOM arrival,3:Persons,A25:25 - 29,4:South Australia,A:Annual,2017:2017,4040,
1:NOM arrival,3:Persons,A25:25 - 29,4:South Australia,A:Annual,2018:2018,4250,
1:NOM arrival,3:Persons,A25:25 - 29,4:South Australia,A:Annual,2019:2019,4620,
1:NOM arrival,3:Persons,A25:25 - 29,5:Western Australia,A:Annual,2004:2004,5520,
1:NOM arrival,3:Persons,A25:25 - 29,5:Western Australia,A:Annual,2005:2005,6270,
1:NOM arrival,3:Persons,A25:25 - 29,5:Western Australia,A:Annual,2006:2006,7110,
1:NOM arrival,3:Persons,A25:25 - 29,5:Western Australia,A:Annual,2007:2007,8910,
1:NOM arrival,3:Persons,A25:25 - 29,5:Western Australia,A:Annual,2008:2008,12130,
1:NOM arrival,3:Persons,A25:25 - 29,5:Western Australia,A:Annual,2009:2009,10690,
1:NOM arrival,3:Persons,A25:25 - 29,5:Western Australia,A:Annual,2010:2010,10970,
1:NOM arrival,3:Persons,A25:25 - 29,5:Western Australia,A:Annual,2011:2011,14130,
1:NOM arrival,3:Persons,A25:25 - 29,5:Western Australia,A:Annual,2012:2012,16170,
1:NOM arrival,3:Persons,A25:25 - 29,5:Western Australia,A:Annual,2013:2013,13990,
1:NOM arrival,3:Persons,A25:25 - 29,5:Western Australia,A:Annual,2014:2014,11650,
1:NOM arrival,3:Persons,A25:25 - 29,5:Western Australia,A:Annual,2015:2015,10800,
1:NOM arrival,3:Persons,A25:25 - 29,5:Western Australia,A:Annual,2016:2016,10290,
1:NOM arrival,3:Persons,A25:25 - 29,5:Western Australia,A:Annual,2017:2017,9390,
1:NOM arrival,3:Persons,A25:25 - 29,5:Western Australia,A:Annual,2018:2018,9280,
1:NOM arrival,3:Persons,A25:25 - 29,5:Western Australia,A:Annual,2019:2019,9690,
1:NOM arrival,3:Persons,A25:25 - 29,6:Tasmania,A:Annual,2004:2004,500,
1:NOM arrival,3:Persons,A25:25 - 29,6:Tasmania,A:Annual,2005:2005,560,
1:NOM arrival,3:Persons,A25:25 - 29,6:Tasmania,A:Annual,2006:2006,600,
1:NOM arrival,3:Persons,A25:25 - 29,6:Tasmania,A:Annual,2007:2007,600,
1:NOM arrival,3:Persons,A25:25 - 29,6:Tasmania,A:Annual,2008:2008,740,
1:NOM arrival,3:Persons,A25:25 - 29,6:Tasmania,A:Annual,2009:2009,660,
1:NOM arrival,3:Persons,A25:25 - 29,6:Tasmania,A:Annual,2010:2010,600,
1:NOM arrival,3:Persons,A25:25 - 29,6:Tasmania,A:Annual,2011:2011,650,
1:NOM arrival,3:Persons,A25:25 - 29,6:Tasmania,A:Annual,2012:2012,780,
1:NOM arrival,3:Persons,A25:25 - 29,6:Tasmania,A:Annual,2013:2013,840,
1:NOM arrival,3:Persons,A25:25 - 29,6:Tasmania,A:Annual,2014:2014,860,
1:NOM arrival,3:Persons,A25:25 - 29,6:Tasmania,A:Annual,2015:2015,880,
1:NOM arrival,3:Persons,A25:25 - 29,6:Tasmania,A:Annual,2016:2016,920,
1:NOM arrival,3:Persons,A25:25 - 29,6:Tasmania,A:Annual,2017:2017,990,
1:NOM arrival,3:Persons,A25:25 - 29,6:Tasmania,A:Annual,2018:2018,1220,
1:NOM arrival,3:Persons,A25:25 - 29,6:Tasmania,A:Annual,2019:2019,1210,
1:NOM arrival,3:Persons,A25:25 - 29,7:Northern Territory,A:Annual,2004:2004,910,
1:NOM arrival,3:Persons,A25:25 - 29,7:Northern Territory,A:Annual,2005:2005,650,
1:NOM arrival,3:Persons,A25:25 - 29,7:Northern Territory,A:Annual,2006:2006,770,
1:NOM arrival,3:Persons,A25:25 - 29,7:Northern Territory,A:Annual,2007:2007,870,
1:NOM arrival,3:Persons,A25:25 - 29,7:Northern Territory,A:Annual,2008:2008,1040,
1:NOM arrival,3:Persons,A25:25 - 29,7:Northern Territory,A:Annual,2009:2009,1050,
1:NOM arrival,3:Persons,A25:25 - 29,7:Northern Territory,A:Annual,2010:2010,910,
1:NOM arrival,3:Persons,A25:25 - 29,7:Northern Territory,A:Annual,2011:2011,1210,
1:NOM arrival,3:Persons,A25:25 - 29,7:Northern Territory,A:Annual,2012:2012,1630,
1:NOM arrival,3:Persons,A25:25 - 29,7:Northern Territory,A:Annual,2013:2013,1810,
1:NOM arrival,3:Persons,A25:25 - 29,7:Northern Territory,A:Annual,2014:2014,1400,
1:NOM arrival,3:Persons,A25:25 - 29,7:Northern Territory,A:Annual,2015:2015,1520,
1:NOM arrival,3:Persons,A25:25 - 29,7:Northern Territory,A:Annual,2016:2016,1540,
1:NOM arrival,3:Persons,A25:25 - 29,7:Northern Territory,A:Annual,2017:2017,1350,
1:NOM arrival,3:Persons,A25:25 - 29,7:Northern Territory,A:Annual,2018:2018,1220,
1:NOM arrival,3:Persons,A25:25 - 29,7:Northern Territory,A:Annual,2019:2019,1060,
1:NOM arrival,3:Persons,A25:25 - 29,8:Australian Capital Territory,A:Annual,2004:2004,950,
1:NOM arrival,3:Persons,A25:25 - 29,8:Australian Capital Territory,A:Annual,2005:2005,870,
1:NOM arrival,3:Persons,A25:25 - 29,8:Australian Capital Territory,A:Annual,2006:2006,1010,
1:NOM arrival,3:Persons,A25:25 - 29,8:Australian Capital Territory,A:Annual,2007:2007,1110,
1:NOM arrival,3:Persons,A25:25 - 29,8:Australian Capital Territory,A:Annual,2008:2008,1330,
1:NOM arrival,3:Persons,A25:25 - 29,8:Australian Capital Territory,A:Annual,2009:2009,1340,
1:NOM arrival,3:Persons,A25:25 - 29,8:Australian Capital Territory,A:Annual,2010:2010,1250,
1:NOM arrival,3:Persons,A25:25 - 29,8:Australian Capital Territory,A:Annual,2011:2011,1370,
1:NOM arrival,3:Persons,A25:25 - 29,8:Australian Capital Territory,A:Annual,2012:2012,1460,
1:NOM arrival,3:Persons,A25:25 - 29,8:Australian Capital Territory,A:Annual,2013:2013,1410,
1:NOM arrival,3:Persons,A25:25 - 29,8:Australian Capital Territory,A:Annual,2014:2014,1460,
1:NOM arrival,3:Persons,A25:25 - 29,8:Australian Capital Territory,A:Annual,2015:2015,1500,
1:NOM arrival,3:Persons,A25:25 - 29,8:Australian Capital Territory,A:Annual,2016:2016,1500,
1:NOM arrival,3:Persons,A25:25 - 29,8:Australian Capital Territory,A:Annual,2017:2017,1600,
1:NOM arrival,3:Persons,A25:25 - 29,8:Australian Capital Territory,A:Annual,2018:2018,1620,
1:NOM arrival,3:Persons,A25:25 - 29,8:Australian Capital Territory,A:Annual,2019:2019,1430,
1:NOM arrival,3:Persons,A30:30 - 34,0:Australia,A:Annual,2004:2004,42180,
1:NOM arrival,3:Persons,A30:30 - 34,0:Australia,A:Annual,2005:2005,44490,
1:NOM arrival,3:Persons,A30:30 - 34,0:Australia,A:Annual,2006:2006,48970,
1:NOM arrival,3:Persons,A30:30 - 34,0:Australia,A:Annual,2007:2007,53410,
1:NOM arrival,3:Persons,A30:30 - 34,0:Australia,A:Annual,2008:2008,61420,
1:NOM arrival,3:Persons,A30:30 - 34,0:Australia,A:Annual,2009:2009,53200,
1:NOM arrival,3:Persons,A30:30 - 34,0:Australia,A:Annual,2010:2010,50340,
1:NOM arrival,3:Persons,A30:30 - 34,0:Australia,A:Annual,2011:2011,53820,
1:NOM arrival,3:Persons,A30:30 - 34,0:Australia,A:Annual,2012:2012,58770,
1:NOM arrival,3:Persons,A30:30 - 34,0:Australia,A:Annual,2013:2013,56780,
1:NOM arrival,3:Persons,A30:30 - 34,0:Australia,A:Annual,2014:2014,55040,
1:NOM arrival,3:Persons,A30:30 - 34,0:Australia,A:Annual,2015:2015,57340,
1:NOM arrival,3:Persons,A30:30 - 34,0:Australia,A:Annual,2016:2016,62440,
1:NOM arrival,3:Persons,A30:30 - 34,0:Australia,A:Annual,2017:2017,63700,
1:NOM arrival,3:Persons,A30:30 - 34,0:Australia,A:Annual,2018:2018,63040,
1:NOM arrival,3:Persons,A30:30 - 34,0:Australia,A:Annual,2019:2019,64970,
1:NOM arrival,3:Persons,A30:30 - 34,1:New South Wales,A:Annual,2004:2004,16570,
1:NOM arrival,3:Persons,A30:30 - 34,1:New South Wales,A:Annual,2005:2005,16750,
1:NOM arrival,3:Persons,A30:30 - 34,1:New South Wales,A:Annual,2006:2006,17460,
1:NOM arrival,3:Persons,A30:30 - 34,1:New South Wales,A:Annual,2007:2007,18700,
1:NOM arrival,3:Persons,A30:30 - 34,1:New South Wales,A:Annual,2008:2008,20910,
1:NOM arrival,3:Persons,A30:30 - 34,1:New South Wales,A:Annual,2009:2009,17750,
1:NOM arrival,3:Persons,A30:30 - 34,1:New South Wales,A:Annual,2010:2010,17640,
1:NOM arrival,3:Persons,A30:30 - 34,1:New South Wales,A:Annual,2011:2011,17850,
1:NOM arrival,3:Persons,A30:30 - 34,1:New South Wales,A:Annual,2012:2012,18270,
1:NOM arrival,3:Persons,A30:30 - 34,1:New South Wales,A:Annual,2013:2013,19100,
1:NOM arrival,3:Persons,A30:30 - 34,1:New South Wales,A:Annual,2014:2014,19730,
1:NOM arrival,3:Persons,A30:30 - 34,1:New South Wales,A:Annual,2015:2015,21030,
1:NOM arrival,3:Persons,A30:30 - 34,1:New South Wales,A:Annual,2016:2016,23650,
1:NOM arrival,3:Persons,A30:30 - 34,1:New South Wales,A:Annual,2017:2017,24530,
